FILE	ERR1732819	ERR1733001	ERR1733002	ERR1733037	ERR1733190	ERR1733275	ERR1733322	ERR1733451	ERR1733589	ERR1733970	ERR1734008	ERR1734502	ERR1734505	ERR1734759	ERR1735050	ERR1735391	ERR1735427	ERR1734190	ERR1734292	ERR1733740	ERR1734319	ERR1734877	ERR1733214	ERR1733560	ERR1733874	ERR1732595	ERR1732780	ERR1732880	ERR1733658	ERR1733331	ERR1732456	ERR1732539	ERR1732561	ERR1732746	ERR1732978	ERR1733060	ERR1733128	ERR1733156	ERR1733328	ERR1733345	ERR1733370	ERR1733421	ERR1733510	ERR1733602	ERR1733738	ERR1733981	ERR1733992	ERR1734041	ERR1734219	ERR1734244	ERR1734374	ERR1734522	ERR1734530	ERR1734547	ERR1734553	ERR1734867	ERR1734956	ERR1735071	ERR1735211	ERR1735406	ERR1735464	ERR1732636	ERR1732962	ERR1733171	ERR1733226	ERR1733327	ERR1733679	ERR1734249	ERR1734324	ERR1734386	ERR1734640	ERR1735121	ERR1732609	ERR1732507	ERR1732681	ERR1734077	ERR1734858	ERR1732556	ERR1732611	ERR1732639	ERR1732695	ERR1732709	ERR1732931	ERR1733166	ERR1733201	ERR1733281	ERR1733285	ERR1733449	ERR1733700	ERR1733762	ERR1733797	ERR1733799	ERR1733908	ERR1733932	ERR1734124	ERR1734272	ERR1734332	ERR1734376	ERR1734434	ERR1734448	ERR1734454	ERR1734476	ERR1734490	ERR1734586	ERR1734594	ERR1734758	ERR1734899	ERR1734953	ERR1734997	ERR1735017	ERR1735133	ERR1735228	ERR1735369	ERR1735467	ERR2036227	ERR2041950	ERR1733419	ERR1733470	ERR1734098	ERR1734271	ERR1735060	ERR1735077	ERR1733205	ERR1734396	ERR1734846	ERR1735483	ERR2036147	ERR2036324	ERR1733713	ERR1733973	ERR1734526	ERR2036170	ERR1732732	ERR1733247	ERR1735250	ERR1733697	ERR1733860	ERR1734100	ERR1732447	ERR1732608	ERR1732858	ERR1732874	ERR1732883	ERR1732921	ERR1733083	ERR1733467	ERR1733530	ERR1733729	ERR1733898	ERR1733948	ERR1733955	ERR1734035	ERR1734054	ERR1734185	ERR1734195	ERR1734285	ERR1734303	ERR1734574	ERR1734581	ERR1734619	ERR1734630	ERR1734705	ERR1734711	ERR1734750	ERR1734830	ERR1734948	ERR1735307	ERR1735387	ERR1732569	ERR1732699	ERR1732823	ERR1732842	ERR1733094	ERR1733122	ERR1733204	ERR1733647	ERR1734235	ERR1734565	ERR1734734	ERR1735029	ERR1735449	ERR2036180	ERR1732560	ERR1732628	ERR1732678	ERR1732679	ERR1732770	ERR1732802	ERR1733012	ERR1733041	ERR1733547	ERR1733603	ERR1733650	ERR1733741	ERR1733985	ERR1734394	ERR1734416	ERR1734424	ERR1734643	ERR1734730	ERR1734772	ERR1734787	ERR1734832	ERR1734849	ERR1734875	ERR1735163	ERR1735313	ERR1735359	ERR2036195	ERR1732906	ERR1733473	ERR1733551	ERR1733937	ERR1734122	ERR1734398	ERR1735152	ERR1735274	ERR1735460	ERR2036344	ERR1732603	ERR1732753	ERR1732970	ERR1733173	ERR1733222	ERR1733288	ERR1733355	ERR1733480	ERR1733531	ERR1733596	ERR1733606	ERR1733742	ERR1733825	ERR1733867	ERR1734159	ERR1734397	ERR1734498	ERR1734536	ERR1734566	ERR1734638	ERR1734925	ERR1735048	ERR1735093	ERR1735115	ERR1735293	ERR1735312	ERR1732798	ERR1735474	ERR1733070	ERR1733141	ERR1733338	ERR1733426	ERR1733550	ERR1733966	ERR1734308	ERR1734379	ERR1734618	ERR1734644	ERR1735167	ERR1735252	ERR1733447	ERR1734377	ERR1734859	ERR1733387	ERR1734261	ERR1734494	ERR1735266	ERR1735331	ERR1735414
ERR1734536	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1126	1126	1126	1125	1125	1125	1125	1125	1125	1127	1127	1125	1125	1125	1126	1125	1126	1125	1125	1125	1125	1125	1125	1125	1126	1125	1125	1124	1125	1125	1125	1125	1125	1125	1125	1125	1126	1127	1125	1134	1134	1134	1134	1134	1134	1134	1134	1134	1134	1134	1134	1134	1134	1135	1134	1134	1135	1134	1134	1134	1134	1135	1135	1134	1134	1134	1134	1134	1135	1134	1134	1134	1134	1134	1134	1134	1135	1134	1135	1134	1135	1134	1134	1134	1134	1134	1134	1134	1134	1134	1134	1134	1134	1134	1104	1104	1104	1104	1104	1104	1103	1103	1103	1103	1103	1103	1103	1103	1103	1103	1103	1103	1102	1102	1102	1102	1104	1103	1102	1103	1103	1104	1102	1104	1103	1103	1103	1103	1103	1104	1102	1103	1103	1103	1103	1103	1104	1103	1103	1103	1103	1104	1102	1103	1103	1103	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1148	1149	1149	1150	1149	1151	1149	1150	1150	1149	1149	1150	1149	1151	1150	1149	1149	1149	1150	1148	1148	1149	1150	1150	1149	1149	1149	64	67	68	65	64	64	67	64	64	69	59	57	220	59	391	63	57	57	58	60	57	60	60	57	59	57	62	0	59	69	57	57	61	64	64	537	1113	1113	1113	1113	1112	1113	1113	1113	1112	1114	1113	1114	1113	1113	1126	1126	1126	1127	1127	1126	1127	1127	1128
ERR1734566	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1125	1125	1125	1124	1124	1124	1124	1124	1124	1126	1126	1124	1124	1124	1125	1124	1125	1124	1124	1124	1124	1124	1124	1124	1125	1124	1124	1123	1124	1124	1124	1124	1124	1124	1124	1124	1125	1126	1124	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1136	1135	1135	1136	1135	1135	1135	1135	1136	1136	1135	1135	1135	1135	1135	1136	1135	1135	1135	1135	1135	1135	1135	1136	1135	1136	1135	1136	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1105	1105	1105	1105	1105	1105	1104	1104	1104	1104	1104	1104	1104	1104	1104	1104	1104	1104	1103	1103	1103	1103	1105	1104	1103	1104	1104	1105	1103	1105	1104	1104	1104	1104	1104	1105	1103	1104	1104	1104	1104	1104	1105	1104	1104	1104	1104	1105	1103	1104	1104	1104	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1148	1149	1149	1150	1149	1151	1149	1150	1150	1149	1149	1150	1149	1151	1150	1149	1149	1149	1150	1148	1148	1149	1150	1150	1149	1149	1149	60	63	64	61	60	60	63	60	60	65	20	53	212	54	385	58	53	53	53	56	33	57	56	53	55	53	57	59	0	64	53	53	57	60	60	532	1111	1111	1111	1111	1110	1111	1111	1111	1110	1112	1111	1112	1111	1111	1126	1126	1126	1127	1128	1126	1127	1127	1128
ERR1734638	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1126	1126	1126	1125	1125	1125	1125	1125	1125	1126	1127	1125	1125	1125	1126	1125	1126	1125	1125	1125	1125	1125	1125	1125	1126	1125	1125	1124	1125	1125	1125	1125	1125	1125	1125	1125	1126	1127	1125	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1137	1136	1136	1137	1136	1136	1136	1136	1137	1137	1136	1136	1136	1136	1136	1137	1136	1136	1136	1136	1136	1136	1136	1137	1136	1137	1136	1137	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1105	1105	1105	1105	1105	1105	1104	1104	1104	1104	1104	1104	1104	1104	1104	1104	1104	1104	1103	1103	1103	1103	1105	1104	1103	1104	1104	1105	1103	1105	1104	1104	1104	1104	1104	1105	1103	1104	1104	1104	1104	1104	1105	1104	1104	1104	1104	1105	1103	1104	1104	1104	1150	1150	1150	1150	1150	1150	1150	1150	1150	1150	1150	1150	1150	1150	1149	1150	1150	1151	1150	1152	1150	1151	1151	1150	1150	1151	1150	1152	1151	1150	1150	1150	1151	1149	1149	1150	1151	1151	1150	1150	1150	47	50	51	48	47	47	50	47	47	52	65	24	223	24	389	30	24	24	23	27	60	28	27	24	26	24	29	69	64	0	25	23	29	30	31	538	1112	1112	1112	1112	1111	1112	1112	1112	1111	1113	1112	1113	1112	1112	1128	1128	1128	1129	1130	1128	1129	1129	1130
ERR1734925	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1125	1125	1125	1124	1124	1124	1124	1124	1124	1126	1126	1124	1124	1124	1125	1124	1125	1124	1124	1124	1124	1124	1124	1124	1125	1124	1124	1123	1124	1124	1124	1124	1124	1124	1124	1124	1125	1126	1124	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1136	1135	1135	1136	1135	1135	1135	1135	1136	1136	1135	1135	1135	1135	1135	1136	1135	1135	1135	1135	1135	1135	1135	1136	1135	1136	1135	1136	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1103	1103	1103	1103	1103	1103	1102	1102	1102	1102	1102	1102	1102	1102	1102	1102	1102	1102	1101	1101	1101	1101	1103	1102	1101	1102	1102	1103	1101	1103	1102	1102	1102	1102	1102	1103	1101	1102	1102	1102	1102	1102	1103	1102	1102	1102	1102	1103	1101	1102	1102	1102	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1148	1149	1149	1150	1149	1151	1149	1150	1150	1149	1149	1150	1149	1151	1150	1149	1149	1149	1150	1148	1148	1149	1150	1150	1149	1149	1149	33	36	37	34	33	33	36	33	33	38	53	9	212	11	382	15	7	7	10	10	50	14	12	1	11	1	12	57	53	25	0	9	14	15	16	527	1111	1111	1111	1111	1110	1111	1111	1111	1110	1112	1111	1112	1111	1111	1126	1126	1126	1127	1128	1126	1127	1127	1128
ERR1735048	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1125	1125	1125	1124	1124	1124	1124	1124	1124	1126	1126	1124	1124	1124	1125	1124	1125	1124	1124	1124	1124	1124	1124	1124	1125	1124	1124	1123	1124	1124	1124	1124	1124	1124	1124	1124	1125	1126	1124	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1136	1135	1135	1136	1135	1135	1135	1135	1136	1136	1135	1135	1135	1135	1135	1136	1135	1135	1135	1135	1135	1135	1135	1136	1135	1136	1135	1136	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1103	1103	1103	1103	1103	1103	1102	1102	1102	1102	1102	1102	1102	1102	1102	1102	1102	1102	1101	1101	1101	1101	1103	1102	1101	1102	1102	1103	1101	1103	1102	1102	1102	1102	1102	1103	1101	1102	1102	1102	1102	1102	1103	1102	1102	1102	1102	1103	1101	1102	1102	1102	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1148	1149	1149	1150	1149	1151	1149	1150	1150	1149	1149	1150	1149	1151	1150	1149	1149	1149	1150	1148	1148	1149	1150	1150	1149	1149	1149	32	35	36	33	32	32	35	32	32	37	53	8	211	10	382	14	8	8	9	11	50	13	11	8	10	8	13	57	53	23	9	0	13	15	15	529	1111	1111	1111	1111	1110	1111	1111	1111	1110	1112	1111	1112	1111	1111	1126	1126	1126	1127	1128	1126	1127	1127	1128
ERR1735093	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1125	1125	1125	1124	1124	1124	1124	1124	1124	1126	1126	1124	1124	1124	1125	1124	1125	1124	1124	1124	1124	1124	1124	1124	1125	1124	1124	1123	1124	1124	1124	1124	1124	1124	1124	1124	1125	1126	1124	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1137	1136	1136	1137	1136	1136	1136	1136	1137	1137	1136	1136	1136	1136	1136	1137	1136	1136	1136	1136	1136	1136	1136	1137	1136	1137	1136	1137	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1103	1103	1103	1103	1103	1103	1102	1102	1102	1102	1102	1102	1102	1102	1102	1102	1102	1102	1101	1101	1101	1101	1103	1102	1101	1102	1102	1103	1101	1103	1102	1102	1102	1102	1102	1103	1101	1102	1102	1102	1102	1102	1103	1102	1102	1102	1102	1103	1101	1102	1102	1102	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1148	1149	1149	1150	1149	1151	1149	1150	1150	1149	1149	1150	1149	1151	1150	1149	1149	1149	1150	1148	1148	1149	1150	1150	1149	1149	1149	37	40	41	38	37	37	40	37	37	42	57	13	216	15	383	19	13	13	14	16	54	18	16	13	15	13	18	61	57	29	14	13	0	20	20	533	1113	1113	1113	1113	1112	1113	1113	1113	1112	1114	1113	1114	1113	1113	1126	1126	1126	1127	1128	1126	1127	1127	1128
ERR1735115	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1125	1125	1125	1124	1124	1124	1124	1124	1124	1126	1126	1124	1124	1124	1125	1124	1125	1124	1124	1124	1124	1124	1124	1124	1125	1124	1124	1123	1124	1124	1124	1124	1124	1124	1124	1124	1125	1126	1124	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1136	1135	1135	1136	1135	1135	1135	1135	1136	1136	1135	1135	1135	1135	1135	1136	1135	1135	1135	1135	1135	1135	1135	1136	1135	1136	1135	1136	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1103	1103	1103	1103	1103	1103	1102	1102	1102	1102	1102	1102	1102	1102	1102	1102	1102	1102	1101	1101	1101	1101	1103	1102	1101	1102	1102	1103	1101	1103	1102	1102	1102	1102	1102	1103	1101	1102	1102	1102	1102	1102	1103	1102	1102	1102	1102	1103	1101	1102	1102	1102	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1148	1149	1149	1150	1149	1151	1149	1150	1150	1149	1149	1150	1149	1151	1150	1149	1149	1149	1150	1148	1148	1149	1150	1150	1149	1149	1149	39	42	43	40	39	39	42	39	39	44	60	15	216	17	383	21	15	15	16	18	57	20	18	14	16	14	20	64	60	30	15	15	20	0	22	530	1111	1111	1111	1111	1110	1111	1111	1111	1110	1112	1111	1112	1111	1111	1126	1126	1126	1127	1128	1126	1127	1127	1128
ERR1735293	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1124	1125	1125	1125	1124	1124	1124	1124	1124	1124	1126	1126	1124	1124	1124	1125	1124	1125	1124	1124	1124	1124	1124	1124	1124	1125	1124	1124	1123	1124	1124	1124	1124	1124	1124	1124	1124	1125	1126	1124	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1136	1135	1135	1136	1135	1135	1135	1135	1136	1136	1135	1135	1135	1135	1135	1136	1135	1135	1135	1135	1135	1135	1135	1136	1135	1136	1135	1136	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1103	1103	1103	1103	1103	1103	1102	1102	1102	1102	1102	1102	1102	1102	1102	1102	1102	1102	1101	1101	1101	1101	1103	1102	1101	1102	1102	1103	1101	1103	1102	1102	1102	1102	1102	1103	1101	1102	1102	1102	1102	1102	1103	1102	1102	1102	1102	1103	1101	1102	1102	1102	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1149	1148	1149	1149	1150	1149	1151	1149	1150	1150	1149	1149	1150	1149	1151	1150	1149	1149	1149	1150	1148	1148	1149	1150	1150	1149	1149	1149	39	42	43	40	39	39	42	39	39	44	60	9	216	17	384	21	15	15	16	18	57	20	18	15	11	15	20	64	60	31	16	15	20	22	0	529	1111	1111	1111	1111	1110	1111	1111	1111	1110	1112	1111	1112	1111	1111	1127	1127	1127	1128	1129	1127	1128	1128	1129
ERR1735312	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1129	1130	1130	1130	1129	1129	1129	1129	1129	1129	1130	1131	1129	1129	1129	1130	1130	1130	1129	1129	1129	1129	1129	1129	1129	1130	1129	1129	1128	1129	1129	1129	1129	1129	1129	1129	1129	1131	1131	1129	1134	1134	1134	1134	1134	1135	1134	1134	1134	1134	1134	1134	1134	1134	1135	1135	1134	1135	1134	1134	1134	1134	1135	1135	1134	1134	1134	1135	1134	1134	1134	1134	1134	1134	1134	1134	1134	1135	1134	1135	1134	1135	1134	1134	1134	1134	1134	1134	1134	1134	1134	1134	1134	1135	1134	1106	1106	1106	1106	1106	1106	1104	1104	1104	1104	1104	1104	1104	1104	1104	1104	1106	1105	1103	1103	1103	1103	1106	1105	1103	1105	1105	1106	1103	1105	1106	1105	1105	1105	1105	1105	1103	1105	1106	1105	1105	1105	1106	1105	1105	1105	1105	1106	1104	1105	1105	1105	1155	1155	1155	1155	1155	1155	1155	1155	1155	1155	1155	1155	1155	1155	1154	1154	1154	1155	1155	1156	1155	1155	1155	1155	1154	1155	1155	1155	1155	1154	1154	1154	1155	1154	1154	1154	1155	1155	1154	1155	1155	533	534	534	534	533	533	534	533	533	534	534	527	472	529	498	529	529	529	528	529	534	531	531	527	530	527	529	537	532	538	527	529	533	530	529	0	1131	1131	1130	1130	1130	1131	1130	1131	1130	1131	1132	1132	1130	1130	1124	1124	1124	1123	1124	1124	1123	1123	1124
ERR1732798	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1074	1074	1076	1074	1074	1075	1076	1076	1074	1074	1074	1074	1074	1074	1075	1075	1074	1076	1075	1074	1075	1074	1074	1074	1076	1075	1074	1074	1074	1075	1074	1074	1109	1109	1109	1109	1109	1109	1109	1109	1109	1109	1109	1110	1109	1109	1110	1110	1109	1110	1109	1109	1109	1109	1110	1110	1109	1109	1110	1109	1109	1110	1111	1109	1109	1109	1109	1109	1109	1110	1109	1110	1109	1110	1109	1109	1110	1109	1109	1109	1109	1109	1109	1109	1109	1109	1111	1107	1107	1107	1107	1107	1107	1105	1105	1105	1105	1105	1105	1105	1105	1105	1105	1105	1105	1106	1104	1104	1104	1107	1105	1105	1105	1106	1107	1105	1107	1106	1105	1105	1105	1105	1105	1105	1105	1106	1105	1106	1105	1107	1105	1105	1105	1105	1105	1107	1105	1105	1105	1127	1127	1127	1127	1128	1127	1127	1127	1127	1127	1127	1127	1127	1127	1130	1128	1128	1130	1127	1130	1127	1130	1129	1127	1128	1129	1128	1130	1129	1128	1128	1128	1129	1130	1129	1128	1129	1129	1128	1128	1127	1111	1111	1111	1111	1111	1111	1111	1111	1111	1111	1111	1111	1113	1111	1122	1111	1111	1111	1111	1112	1112	1111	1111	1111	1111	1111	1112	1113	1111	1112	1111	1111	1113	1111	1111	1131	0	0	53	37	38	9	51	9	36	40	51	18	53	44	1092	1092	1092	1091	1092	1092	1091	1091	1093
ERR1735474	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1074	1074	1076	1074	1074	1075	1076	1076	1074	1074	1074	1074	1074	1074	1075	1075	1074	1076	1075	1074	1075	1074	1074	1074	1076	1075	1074	1074	1074	1075	1074	1074	1109	1109	1109	1109	1109	1109	1109	1109	1109	1109	1109	1110	1109	1109	1110	1110	1109	1110	1109	1109	1109	1109	1110	1110	1109	1109	1110	1109	1109	1110	1111	1109	1109	1109	1109	1109	1109	1110	1109	1110	1109	1110	1109	1109	1110	1109	1109	1109	1109	1109	1109	1109	1109	1109	1111	1107	1107	1107	1107	1107	1107	1105	1105	1105	1105	1105	1105	1105	1105	1105	1105	1105	1105	1106	1104	1104	1104	1107	1105	1105	1105	1106	1107	1105	1107	1106	1105	1105	1105	1105	1105	1105	1105	1106	1105	1106	1105	1107	1105	1105	1105	1105	1105	1107	1105	1105	1105	1127	1127	1127	1127	1128	1127	1127	1127	1127	1127	1127	1127	1127	1127	1130	1128	1128	1130	1127	1130	1127	1130	1129	1127	1128	1129	1128	1130	1129	1128	1128	1128	1129	1130	1129	1128	1129	1129	1128	1128	1127	1111	1111	1111	1111	1111	1111	1111	1111	1111	1111	1111	1111	1113	1111	1122	1111	1111	1111	1111	1112	1112	1111	1111	1111	1111	1111	1112	1113	1111	1112	1111	1111	1113	1111	1111	1131	0	0	53	37	38	9	51	9	36	40	51	18	53	44	1092	1092	1092	1091	1092	1092	1091	1091	1093
ERR1733070	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1076	1076	1076	1076	1076	1076	1076	1076	1076	1076	1075	1075	1077	1075	1075	1076	1077	1077	1075	1075	1075	1075	1075	1075	1076	1076	1075	1077	1076	1075	1076	1075	1075	1075	1077	1076	1075	1075	1075	1076	1075	1075	1110	1110	1110	1110	1110	1110	1110	1110	1110	1110	1110	1111	1110	1110	1111	1111	1110	1111	1110	1110	1110	1110	1111	1111	1110	1110	1111	1110	1110	1111	1112	1110	1110	1110	1110	1110	1110	1111	1110	1111	1110	1111	1110	1110	1111	1110	1110	1110	1110	1110	1110	1110	1110	1110	1112	1109	1109	1109	1109	1109	1109	1107	1107	1107	1107	1107	1107	1107	1107	1107	1107	1107	1107	1108	1106	1106	1106	1109	1107	1107	1107	1108	1109	1107	1109	1108	1107	1107	1107	1107	1107	1107	1107	1108	1107	1108	1107	1109	1107	1107	1107	1107	1107	1109	1107	1107	1107	1127	1127	1127	1127	1128	1127	1127	1127	1127	1127	1127	1127	1127	1127	1130	1128	1128	1130	1127	1130	1127	1130	1129	1127	1128	1129	1128	1130	1129	1128	1128	1128	1129	1130	1129	1128	1129	1129	1128	1128	1127	1111	1111	1111	1111	1111	1111	1111	1111	1111	1111	1111	1111	1113	1111	1122	1111	1111	1111	1111	1112	1112	1111	1111	1111	1111	1111	1112	1113	1111	1112	1111	1111	1113	1111	1111	1130	53	53	0	45	47	50	6	50	45	48	57	47	59	53	1093	1093	1093	1092	1093	1093	1092	1092	1094
ERR1733141	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1076	1076	1076	1076	1076	1076	1076	1076	1076	1076	1075	1075	1077	1075	1075	1076	1077	1077	1075	1075	1075	1075	1075	1075	1076	1076	1075	1077	1076	1075	1076	1075	1075	1075	1077	1076	1075	1075	1075	1076	1075	1075	1110	1110	1110	1110	1110	1110	1110	1110	1110	1110	1110	1111	1110	1110	1111	1111	1110	1111	1110	1110	1110	1110	1111	1111	1110	1110	1111	1110	1110	1111	1112	1110	1110	1110	1110	1110	1110	1111	1110	1111	1110	1111	1110	1110	1111	1110	1110	1110	1110	1110	1110	1110	1110	1110	1112	1109	1109	1109	1109	1109	1109	1107	1107	1107	1107	1107	1107	1107	1107	1107	1107	1107	1107	1108	1106	1106	1106	1109	1107	1107	1107	1108	1109	1107	1109	1108	1107	1107	1107	1107	1107	1107	1107	1108	1107	1108	1107	1109	1107	1107	1107	1107	1107	1109	1107	1107	1107	1130	1130	1130	1130	1131	1130	1130	1130	1130	1130	1130	1130	1130	1130	1132	1131	1131	1133	1130	1133	1130	1133	1132	1130	1131	1132	1130	1132	1132	1131	1131	1131	1132	1132	1132	1131	1132	1132	1131	1131	1130	1111	1111	1111	1111	1111	1111	1111	1111	1111	1111	1111	1111	1113	1111	1122	1111	1111	1111	1111	1112	1111	1111	1111	1111	1111	1111	1112	1113	1111	1112	1111	1111	1113	1111	1111	1130	37	37	45	0	30	34	43	34	29	33	43	31	47	38	1094	1094	1094	1093	1094	1094	1093	1093	1095
ERR1733338	1076	1076	1076	1076	1076	1076	1076	1076	1076	1076	1076	1076	1076	1076	1076	1076	1076	1076	1076	1077	1077	1077	1077	1077	1077	1077	1077	1077	1077	1076	1076	1078	1076	1076	1077	1078	1078	1076	1076	1076	1076	1076	1076	1077	1077	1076	1078	1077	1076	1077	1076	1076	1076	1078	1077	1076	1076	1076	1077	1076	1076	1109	1109	1109	1109	1109	1109	1109	1109	1109	1109	1109	1110	1109	1109	1110	1110	1109	1110	1109	1109	1109	1109	1110	1110	1109	1109	1110	1109	1109	1110	1111	1109	1109	1109	1109	1109	1109	1110	1109	1110	1109	1110	1109	1109	1110	1109	1109	1109	1109	1109	1109	1109	1109	1109	1111	1106	1106	1106	1106	1106	1106	1104	1104	1104	1104	1104	1104	1104	1104	1104	1104	1104	1104	1105	1103	1103	1103	1106	1104	1104	1104	1105	1106	1104	1106	1105	1104	1104	1104	1104	1104	1104	1104	1105	1104	1105	1104	1106	1104	1104	1104	1104	1104	1106	1104	1104	1104	1129	1129	1129	1129	1130	1129	1129	1129	1129	1129	1129	1129	1129	1129	1131	1130	1130	1132	1129	1132	1129	1132	1131	1129	1130	1131	1129	1132	1131	1130	1130	1130	1131	1131	1131	1130	1131	1131	1130	1130	1129	1110	1110	1110	1110	1110	1110	1110	1110	1110	1110	1110	1110	1112	1110	1121	1110	1110	1110	1110	1111	1111	1110	1110	1110	1110	1110	1111	1112	1110	1111	1110	1110	1112	1110	1110	1130	38	38	47	30	0	35	44	35	28	28	44	32	48	38	1094	1094	1094	1093	1094	1094	1093	1093	1095
ERR1733426	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1074	1075	1075	1075	1075	1075	1075	1075	1075	1075	1075	1074	1074	1076	1074	1074	1075	1076	1076	1074	1074	1074	1074	1074	1074	1075	1075	1074	1076	1075	1074	1075	1074	1074	1074	1076	1075	1074	1074	1074	1075	1074	1074	1109	1109	1109	1109	1109	1109	1109	1109	1109	1109	1109	1110	1109	1109	1110	1110	1109	1110	1109	1109	1109	1109	1110	1110	1109	1109	1110	1109	1109	1110	1111	1109	1109	1109	1109	1109	1109	1110	1109	1110	1109	1110	1109	1109	1110	1109	1109	1109	1109	1109	1109	1109	1109	1109	1111	1107	1107	1107	1107	1107	1107	1105	1105	1105	1105	1105	1105	1105	1105	1105	1105	1105	1105	1106	1104	1104	1104	1107	1105	1105	1105	1106	1107	1105	1107	1106	1105	1105	1105	1105	1105	1105	1105	1106	1105	1106	1105	1107	1105	1105	1105	1105	1105	1107	1105	1105	1105	1127	1127	1127	1127	1128	1127	1127	1127	1127	1127	1127	1127	1127	1127	1130	1128	1128	1130	1127	1130	1127	1130	1129	1127	1128	1129	1128	1130	1129	1128	1128	1128	1129	1130	1129	1128	1129	1129	1128	1128	1127	1111	1111	1111	1111	1111	1111	1111	1111	1111	1111	1111	1111	1113	1111	1122	1111	1111	1111	1111	1112	1112	1111	1111	1111	1111	1111	1112	1113	1111	1112	1111	1111	1113	1111	1111	1131	9	9	50	34	35	0	48	0	33	37	48	15	50	41	1092	1092	1092	1091	1092	1092	1091	1091	1093
